id,serpro__company_age_months,serpro__num_owners,serpro__num_owners_added_last_12m,serpro__avg_owner_tenure_months,serpro__num_key_executive_owners,serpro__key_executive_owner_fraction,serpro__num_non_executive_owners,bacen__min_account_age_months,bacen__max_account_age_months,bacen__has_bacen_last_1m,bacen__has_over30_last_1m,bacen__has_over30_cc_last_1m,bacen__has_over60_last_1m,bacen__has_over60_cc_last_1m,bacen__has_writeoff_last_12m,bacen__has_writeoff_last_48m,bacen__has_writeoff_ever,bacen__ratio_revolving_to_total_cc_last_1m,bacen__utilization_last_1m,bacen__utilization_cc_last_1m,bacen__overdue_ratio_last_1m,bacen__overdue_ratio_cc_last_1m,bacen__over30_ratio_last_1m,bacen__over30_ratio_cc_last_1m,bacen__over60_ratio_last_1m,bacen__over60_ratio_cc_last_1m,bacen__due_in_30_ratio_last_1_month,bacen__due_in_30_ratio_cc_last_1_month,target
115,91.9923585,3.0,1.0,55.917089680000004,1.0,0.33333334,0.0,80.5483871,80.5483871,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
116,367.21208333,2.0,0.0,151.88950269,1.0,0.5,1.0,85.77419355,111.29032258,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557823960880196,0.11462179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.06557823960880196,0.11462179487179487,0
117,380.17810596,1.0,1.0,11.0,1.0,1.0,0.0,0.0,89.32258065,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6972895232013321,0.9565684970068653,0.0,0.0,0.0,0.0,0.0,0.0,0.4928788929323988,0.6761922150981312,0
118,7.6356657,1.0,1.0,7.6356657,1.0,1.0,0.0,1.93548387,7.58064516,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363868246323797,0.9944210307395518,0.9999370296132555,0.0,0.0,0.0,0.0,0.0,0.0,0.5410577044900925,0.8699113589581918,1
119,70.34290248,1.0,1.0,0.9558057,1.0,1.0,0.0,5.12903226,59.12903226,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436066994656141,0.8062340367813033,0.9821897350518485,0.0,0.0,0.0,0.0,0.0,0.0,0.5879109489125817,0.7162189547985608,0
120,6.72732975,1.0,0.0,32.82410394,1.0,1.0,0.0,4.96774194,31.41935484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458807606902834,0.28279420831120883,0.0,0.0,0.0,0.0,0.0,0.0,0.04658906232477446,0.09726808477276211,0
121,76.3996427,1.0,1.0,5.33512657,1.0,1.0,0.0,0.0,659.41935484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1
122,700.66637246,2.0,0.0,113.82766278,2.0,1.0,0.0,520.51612903,520.51612903,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
123,16.53695079,2.0,0.0,16.53695079,1.0,0.5,0.0,-0.03225806,17.29032258,0,,,,,,,,,,,,,,,,,,,0
124,60.28540621,2.0,0.0,126.59185782499999,1.0,0.5,1.0,193.41935484,193.41935484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
125,48.18743616,1.0,0.0,48.18743616,1.0,1.0,0.0,13.64516129,13.64516129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0
126,88.89016726,3.0,2.0,21.965436083333334,3.0,1.0,0.0,88.61290323,88.61290323,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316475630252101,0.4995703797468355,0.0,0.0,0.0,0.0,0.0,0.0,0.32192117647058827,0.4849192405063291,0
127,263.11533602,1.0,0.0,227.24436828,1.0,1.0,0.0,225.93548387,225.93548387,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
128,6.15079898,1.0,1.0,6.15079898,1.0,1.0,0.0,-0.48387097,-0.48387097,0,,,,,,,,,,,,,,,,,,,0
129,37.31250672,1.0,0.0,37.31250672,1.0,1.0,0.0,33.09677419,654.87096774,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6936642904177045,0.6936642904177045,1
130,276.8916872,1.0,0.0,159.98846139,1.0,1.0,0.0,0.0,132.19354839,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
131,127.47922902,1.0,0.0,13.38245482,1.0,1.0,0.0,11.48387097,658.83870968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
132,44.7928013,2.0,0.0,34.244414205,1.0,0.5,1.0,20.12903226,44.38709677,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9741536868653639,0.8560173276012231,0.0,0.0,0.0,0.0,0.0,0.0,0.12995172418418438,0.7239251661697774,0
133,27.0,4.0,0.0,27.0,4.0,1.0,0.0,23.77419355,23.77419355,0,,,,,,,,,,,,,,,,,,,0
134,146.05994362,1.0,0.0,34.4470404,1.0,1.0,0.0,54.29032258,54.29032258,0,,,,,,,,,,,,,,,,,,,1
135,80.26027255,3.0,1.0,30.238767173333333,2.0,0.6666667,1.0,78.25806452,78.25806452,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15075204014674473,0.16546423545439817,0.0,0.0,0.0,0.0,0.0,0.0,0.15075204014674473,0.16546423545439817,0
136,32.20775538,1.0,0.0,32.20775538,1.0,1.0,0.0,31.51612903,660.22580645,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,0.0,,0.0,,0.0,,0.10734107368663065,,0
137,132.05884857,3.0,0.0,61.00508513,1.0,0.33333334,2.0,131.09677419,131.09677419,0,,,,,,,,,,,,,,,,,,,0
138,41.28288045,4.0,1.0,31.212160337500002,2.0,0.5,2.0,0.0,40.83870968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117475,0.117475,0.0,0.0,0.0,0.0,0.0,0.0,0.117475,0.117475,0
139,78.95833147,1.0,0.0,78.95833147,1.0,1.0,0.0,78.48387097,78.48387097,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018502187177978462,0.8432291174860508,0.07980032179380622,0.0,0.0,0.0,0.0,0.0,0.0,0.262040800595586,0.06903942111388972,0
140,274.11455869,1.0,0.0,111.21133289,1.0,1.0,0.0,268.25806452,268.25806452,0,,,,,,,,,,,,,,,,,,,0
141,248.82418832,2.0,2.0,3.56612381,2.0,1.0,0.0,0.93548387,660.77419355,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142,155.66125448,3.0,0.0,117.80103942666666,2.0,0.6666667,1.0,154.32258065,154.32258065,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19858677540358124,0.13955503561790017,0.0,0.0,0.0,0.0,0.0,0.0,0.10262229814601785,0.13604756171995316,0
143,292.74854913,2.0,0.0,41.05169392,2.0,1.0,0.0,13.03225806,13.03225806,0,,,,,,,,,,,,,,,,,,,0
144,11.53610439,1.0,1.0,11.53610439,1.0,1.0,0.0,2.12903226,2.12903226,0,,,,,,,,,,,,,,,,,,,0
145,271.77730025,1.0,0.0,271.77730025,1.0,1.0,0.0,30.48387097,30.48387097,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994200000000001,0.9994200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9994200000000001,0.9994200000000001,1
146,139.22070714,1.0,0.0,64.73683617,1.0,1.0,0.0,137.74193548,137.74193548,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147,13.73191047,1.0,0.0,13.73191047,1.0,1.0,0.0,14.03225806,14.03225806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9137069474683452,0.9137069474683452,0.0,0.0,0.0,0.0,0.0,0.0,0.40952252070881273,0.40952252070881273,0
148,127.38127389,2.0,0.0,80.2844997,2.0,1.0,0.0,118.64516129,118.64516129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09503415584415584,0.09756839999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0833414935064935,0.08556393333333333,0
149,8.05990629,1.0,1.0,8.05990629,1.0,1.0,0.0,-0.06451613,-0.06451613,0,,,,,,,,,,,,,,,,,,,0
150,94.93452658,4.0,0.0,69.0393652925,1.0,0.25,3.0,95.29032258,95.29032258,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501518601627444,0.9812089014622108,0.7305422954022541,0.0,0.0,0.0,0.0,0.0,0.0,0.23585798963287186,0.7305422954022541,0
151,52.92759931,1.0,0.0,52.92759931,1.0,1.0,0.0,42.77419355,52.83870968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152,74.82355772,1.0,0.0,55.6622674,1.0,1.0,0.0,41.19354839,70.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19469349486445428,0.0,0.007802733339293942,0.0,0.0,0.0,0.0,0.0,0.009794705106260572,0.0,0
153,289.99521879,1.0,1.0,5.38231556,1.0,1.0,0.0,0.0,0.19354839,0,,,,,,,,,,,,,,,,,,,1
154,65.0,2.0,0.0,65.0,2.0,1.0,0.0,64.19354839,654.87096774,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9234431503280188,0.8705126798090981,0.0,0.0,0.0,0.0,0.0,0.0,0.39412030888792576,0.2178081314791866,0
155,143.56808841,1.0,0.0,133.60034648,1.0,1.0,0.0,0.0,1.35483871,0,,,,,,,,,,,,,,,,,,,1
156,83.21420102,2.0,0.0,64.82710424,2.0,1.0,0.0,79.48387097,79.48387097,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
157,9.80741786,2.0,2.0,9.80741786,2.0,1.0,0.0,-0.03225806,0.0,0,,,,,,,,,,,,,,,,,,,0
158,90.41439255,5.0,1.0,34.233747388,1.0,0.2,3.0,89.09677419,89.09677419,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561422211526892,0.561422211526892,0.0,0.0,0.0,0.0,0.0,0.0,0.5253254722656719,0.5253254722656719,0
159,40.63073813,1.0,1.0,6.75977039,1.0,1.0,0.0,0.0,39.77419355,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8923298545598285,0.8923298545598285,0.0,0.0,0.0,0.0,0.0,0.0,0.8923298545598285,0.8923298545598285,0
160,51.79092182,1.0,1.0,0.5328573,1.0,1.0,0.0,49.67741935,49.67741935,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6935735549102257,0.2895127635949951,0.0,0.0,0.0,0.0,0.0,0.0,0.058689320064042434,0.044476383870882666,1
161,16.47185335,3.0,0.0,16.47185335,1.0,0.33333334,0.0,-0.06451613,-0.06451613,0,,,,,,,,,,,,,,,,,,,0
162,148.37465054,1.0,0.0,109.76174731,1.0,1.0,0.0,110.58064516,110.58064516,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
163,302.47085573,1.0,0.0,69.11601703,1.0,1.0,0.0,300.5483871,300.5483871,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026174551461736932,0.0026174551461736932,0.0,0.0,0.0,0.0,0.0,0.0,0.0025410303724076374,0.0025410303724076374,0
164,161.56650836,1.0,0.0,20.43747611,1.0,1.0,0.0,26.48387097,648.16129032,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8852337510270941,0.17534076738609117,0.0,0.0,0.0,0.0,0.0,0.0,0.03594143729874113,0.15740011990407676,0
165,232.1814322,2.0,0.0,211.229819295,1.0,0.5,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,1
166,22.15531063,7.0,5.0,12.579273765714285,4.0,0.5714286,1.0,16.87096774,18.22580645,0,,,,,,,,,,,,,,,,,,,0
167,84.0,2.0,0.0,84.0,2.0,1.0,0.0,83.29032258,83.29032258,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9932951294278043,,0.0,,0.0,,0.0,,0.02451491770006043,,0
168,2.24324298,1.0,1.0,2.24324298,1.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
169,16.41320042,3.0,1.0,12.251910096666668,3.0,1.0,0.0,-0.12903226,3.93548387,0,,,,,,,,,,,,,,,,,,,0
170,136.55009185,2.0,1.0,25.582349909999998,2.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
171,18.70831616,1.0,0.0,18.70831616,1.0,1.0,0.0,18.77419355,18.77419355,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
172,459.89090576,,,,,,,-0.03225806,-0.03225806,0,,,,,,,,,,,,,,,,,,,0
173,72.86380152,1.0,0.0,72.86380152,1.0,1.0,0.0,66.19354839,71.83870968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09319136256530519,0.1669133262660498,0.0,0.0,0.0,0.0,0.0,0.0,0.07949136170693438,0.14237550805874585,0
174,50.60375037,1.0,0.0,50.60375037,1.0,1.0,0.0,49.87096774,49.87096774,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,1
175,403.69826912,1.0,0.0,307.47246266,1.0,1.0,0.0,209.48387097,209.48387097,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376261488319492,0.8289610532791227,0.0,0.0,0.0,0.0,0.0,0.0,0.1810201700821415,0.382115513366904,0
176,66.40020049,1.0,0.0,66.40020049,1.0,1.0,0.0,65.90322581,65.90322581,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1041706296932142,0.7966320763415002,0.32809728358308327,0.005679987855465584,0.1041706296932142,0.0,0.0,0.0,0.0,0.041029551705813926,0.0888622507454453,0
177,149.34273372,4.0,0.0,129.53628211,4.0,1.0,0.0,43.61290323,43.61290323,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9804865871812088,,0.0,,0.0,,0.0,,0.03212546553639744,,0
178,194.18169205,2.0,0.0,132.64943399,2.0,1.0,0.0,79.0,79.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
179,120.28121976,1.0,0.0,35.31347782,1.0,1.0,0.0,64.74193548,664.12903226,0,,,,,,,,,,,,,,,,,,,0
180,227.73654309,3.0,0.0,55.04837104,3.0,1.0,0.0,111.22580645,111.22580645,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933852125121146,0.36675706629351884,0.0,0.0,0.0,0.0,0.0,0.0,0.07983649185760791,0.0998025677100328,0
181,295.6067167,2.0,0.0,266.46155541,1.0,0.5,1.0,288.32258065,663.0,0,,,,,,,,,,,,,,,,,,,0
182,55.728722,1.0,0.0,55.728722,1.0,1.0,0.0,0.0,20.19354839,0,,,,,,,,,,,,,,,,,,,0
183,200.96230772,4.0,3.0,42.042952885000005,4.0,1.0,0.0,173.77419355,173.77419355,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4637389624592285,0.11410654131109178,0.0,0.0,0.0,0.0,0.0,0.0,0.02059993919104994,0.11252906037536324,0
184,110.7697155,3.0,3.0,1.60842518,3.0,1.0,0.0,11.16129032,52.67741935,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847359460095123,0.11985654480154395,0.0,0.0,0.0,0.0,0.0,0.0,0.00929578973577233,0.11985654480154395,0
185,348.99791144,1.0,0.0,21.67533079,1.0,1.0,0.0,265.70967742,265.70967742,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
186,82.51313545,3.0,0.0,51.546391379999996,1.0,0.33333334,0.0,2.87096774,73.06451613,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906526429400784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
187,92.63475433,4.0,0.0,45.707334975,3.0,0.75,1.0,90.77419355,90.77419355,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
188,173.41169915,1.0,0.0,154.76653786,1.0,1.0,0.0,147.87096774,147.87096774,0,,,,,,,,,,,,,,,,,,,0
189,53.79492645,2.0,0.0,53.79492645,2.0,1.0,0.0,46.90322581,46.90322581,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,1
190,61.15630302,1.0,0.0,16.4466256,1.0,1.0,0.0,14.32258065,14.32258065,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.227692307692309E-4,0.6773059790375096,0.6486892307692309,0.0,0.0,0.0,0.0,0.0,0.0,0.19023828720229244,0.40219184615384623,0
191,83.30702136,2.0,0.0,83.30702136,1.0,0.5,1.0,-8.25806452,49.64516129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192,6.28377053,6.0,6.0,6.283770529999999,2.0,0.33333334,4.0,-0.03225806,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948729089724093,0.948729089724093,0.0,0.0,0.0,0.0,0.0,0.0,0.1724961981316533,0.1724961981316533,0
193,188.37350918,3.0,1.0,25.491788756666665,1.0,0.33333334,2.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
194,182.15498059,1.0,0.0,182.15498059,1.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
195,471.6331082,,,,,,,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
196,27.67326949,1.0,0.0,19.89907594,1.0,1.0,0.0,3.93548387,657.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0
197,80.0,2.0,1.0,15.883485475,2.0,1.0,0.0,8.41935484,78.96774194,0,,,,,,,,,,,,,,,,,,,0
198,127.0,4.0,2.0,64.947603605,1.0,0.25,3.0,67.41935484,660.51612903,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7569310160745003,0.1703650821089023,0.0,0.0,0.0,0.0,0.0,0.0,0.0065473128620311795,0.0042783059636992225,0
199,163.99500224,2.0,0.0,111.20467966,2.0,1.0,0.0,76.80645161,76.80645161,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600983720046552,0.06199903043838899,0.0,0.0,0.0,0.0,0.0,0.0,0.6574929103754912,0.042556565319594175,0
200,79.44592705,3.0,0.0,66.80076575666666,1.0,0.33333334,1.0,79.32258065,79.32258065,0,,,,,,,,,,,,,,,,,,,0
201,13.54052345,1.0,0.0,13.54052345,1.0,1.0,0.0,0.0,13.4516129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982675883984803,0.9982675883984803,0.0,0.0,0.0,0.0,0.0,0.0,0.8638698641107616,0.8638698641107616,0
202,133.0917615,4.0,4.0,4.76918085,2.0,0.5,2.0,107.41935484,107.41935484,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017937498259887982,0.9214485701744797,0.3818500962279239,0.01480278347315231,0.0,0.003275368386155912,0.0,0.0,0.0,0.04533693567629114,0.09542424702176439,0
203,89.82583931,3.0,0.0,73.4710006,3.0,1.0,0.0,92.41935484,92.41935484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532867055715351,0.06288413098236777,0.0,0.0,0.0,0.0,0.0,0.0,0.033573907225844586,0.007607052896725443,0
204,41.22036664,8.0,1.0,22.881656960000004,8.0,1.0,0.0,42.80645161,42.80645161,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0
205,59.41778226,2.0,0.0,59.41778226,2.0,1.0,0.0,-0.03225806,49.87096774,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986281093376723,0.9823316666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.023436238737635656,0.0,0
206,85.86403823,3.0,0.0,85.86403823,1.0,0.33333334,2.0,77.74193548,77.74193548,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0
207,426.59905765,1.0,0.0,426.59905765,1.0,1.0,0.0,420.19354839,425.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955622451469913,0.4209347169432772,0.0,0.0,0.0,0.0,0.0,0.0,0.023807229437274785,0.25334291903058137,0
208,62.77175366,1.0,1.0,1.06207624,1.0,1.0,0.0,-0.19354839,0.0,0,,,,,,,,,,,,,,,,,,,1
209,14.47366973,6.0,6.0,6.82850844,3.0,0.5,3.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,0
210,342.85978196,4.0,0.0,97.2791367975,2.0,0.5,2.0,0.0,88.77419355,0,,,,,,,,,,,,,,,,,,,0
211,91.53563545,1.0,0.0,53.11628062,1.0,1.0,0.0,87.41935484,87.41935484,0,,,,,,,,,,,,,,,,,,,0
212,286.92013478,5.0,0.0,111.96529607399998,2.0,0.4,3.0,150.51612903,150.51612903,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0
213,5.05884035,1.0,1.0,5.05884035,1.0,1.0,0.0,0.0,5.03225806,0,,,,,,,,,,,,,,,,,,,1
214,56.63750672,2.0,0.0,56.63750672,2.0,1.0,0.0,44.48387097,55.83870968,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35968866666666666,0.4316264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
215,12.98791144,2.0,0.0,12.98791144,2.0,1.0,0.0,12.5483871,12.5483871,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
216,340.60247162,4.0,2.0,116.0298909825,3.0,0.75,1.0,328.25806452,328.25806452,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9203555195708474,0.18182580826740793,0.0,0.0,0.0,0.0,0.0,0.0,0.08692126165542434,0.06916228500483868,0
217,74.75882056,2.0,0.0,53.96849798,2.0,1.0,0.0,74.74193548,74.74193548,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.342030343205996E-4,5.611118904331812E-4,0.0,0.0,0.0,0.0,0.0,0.0,2.342030343205996E-4,5.611118904331812E-4,0
218,203.77843302,2.0,0.0,122.93972334,2.0,1.0,0.0,0.0,23.38709677,0,,,,,,,,,,,,,,,,,,,0
219,14.47648484,1.0,0.0,14.47648484,1.0,1.0,0.0,-0.41935484,-0.41935484,0,,,,,,,,,,,,,,,,,,,1
220,15.67950941,1.0,0.0,15.67950941,1.0,1.0,0.0,15.61290323,15.61290323,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11255685924819404,0.28970981343795416,0.0,0.0,0.0,0.0,0.0,0.0,0.017145950486778253,0.04515952398742499,0
221,94.05885902,1.0,0.0,94.05885902,1.0,1.0,0.0,93.96774194,658.03225806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05794732824427481,0.0834825581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.03572137404580153,0.05441279069767442,0
222,150.85867197,3.0,3.0,5.25652143,1.0,0.33333334,2.0,69.74193548,657.41935484,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
223,64.70117832,1.0,0.0,64.70117832,1.0,1.0,0.0,59.25806452,59.25806452,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1
224,85.31046744,1.0,0.0,58.8911126,1.0,1.0,0.0,32.48387097,33.25806452,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9093765832371542,0.5987107312253851,0.0,0.0,0.0,0.0,0.0,0.0,0.04140222437405029,0.18450253101143832,0
225,31.56638964,1.0,0.0,31.56638964,1.0,1.0,0.0,31.5483871,662.4516129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
226,244.75946685,1.0,0.0,244.75946685,1.0,1.0,0.0,240.06451613,240.06451613,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0
227,35.92242832,13.0,2.0,19.912502759230772,3.0,0.23076923,10.0,33.70967742,33.70967742,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160444,0.0160444,0.0,0.0,0.0,0.0,0.0,0.0,0.011923,0.011923,0
228,106.24523185,6.0,0.0,59.809747983333324,1.0,0.16666667,5.0,106.80645161,106.80645161,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3347255924609975,0.4543725951160697,0.0,0.0,0.0,0.0,0.0,0.0,0.1868867991133125,0.2535427502318973,0
229,268.92802009,1.0,0.0,268.92802009,1.0,1.0,0.0,223.80645161,223.80645161,0,,,,,,,,,,,,,,,,,,,1
230,191.26131048,1.0,0.0,24.42260081,1.0,1.0,0.0,7.74193548,43.90322581,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.039188379033235736,0.9998584413071512,1.0,0.00573646315696082,0.0,0.0038886263090347085,0.0,0.0019782151089830623,0.0,0.6117221778110626,0.32077329183778874,0
231,140.25245856,3.0,0.0,46.51052307333334,2.0,0.6666667,1.0,58.5483871,58.5483871,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0874120971610345,0.06945868812144587,0.0,0.0,0.0,0.0,0.0,0.0,0.06406723975674443,0.043674525012845536,0
232,31.08193511,1.0,0.0,31.08193511,1.0,1.0,0.0,30.61290323,30.61290323,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
233,322.31004368,2.0,0.0,213.5197211,2.0,1.0,0.0,308.77419355,308.77419355,0,,,,,,,,,,,,,,,,,,,0
234,7.09020012,3.0,3.0,6.520307646666667,3.0,1.0,0.0,6.03225806,6.67741935,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
235,146.53621117,3.0,0.0,95.48650636999999,2.0,0.6666667,0.0,147.19354839,147.19354839,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011408733431516936,0.04452028735632184,0.0,0.0,0.0,0.0,0.0,0.0,0.011408733431516936,0.04452028735632184,0
236,141.28096812,1.0,1.0,0.31322618,1.0,1.0,0.0,22.87096774,22.87096774,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0
